types,counts,probs,total_unique
Shelly,3594,0.0021911855081794504,8194
Anna,3563,0.002172285466233551,8194
Kathryn,3559,0.0021698467511437575,8194
Colleen,3485,0.002124730521982578,8194
Annette,3470,0.0021155853403958523,8194
Holly,3420,0.0020851014017734338,8194
Deanna,3414,0.0020814433291387433,8194
Kristine,3410,0.00207900461404895,8194
Tanya,3401,0.0020735175050969144,8194
Kristen,3243,0.0019771882590500717,8194
Nicole,3082,0.0018790299766858838,8194
Anita,3045,0.001856471862105294,8194
Janice,3045,0.001856471862105294,8194
Debbie,3019,0.0018406202140216362,8194
Veronica,3011,0.0018357427838420492,8194
Julia,2993,0.0018247685659379786,8194
Vicki,2977,0.0018150137055788047,8194
Wanda,2965,0.0018076975603094241,8194
Bonnie,2957,0.0018028201301298371,8194
Sonya,2818,0.0017180747807595135,8194
Crystal,2753,0.0016784456605503692,8194
Sheri,2718,0.0016571069035146763,8194
Jamie,2688,0.001638816540341225,8194
Darlene,2658,0.001620526177167774,8194
Beverly,2590,0.0015790680206412846,8194
Martha,2578,0.001571751875371904,8194
Penny,2576,0.0015705325178270073,8194
Yvonne,2573,0.0015687034815096623,8194
Alicia,2568,0.0015656550876474204,8194
Traci,2556,0.0015583389423780398,8194
Joyce,2496,0.0015217582160311374,8194
Shelley,2483,0.0015138323919893087,8194
Virginia,2457,0.001497980743905651,8194
Sara,2455,0.0014967613863607543,8194
Amanda,2431,0.0014821290958219934,8194
Danielle,2407,0.0014674968052832324,8194
Cathy,2400,0.0014632290538760938,8194
Marie,2375,0.0014479870845648844,8194
Samantha,2337,0.0014248192912118462,8194
Kelli,2321,0.0014150644308526723,8194
Kristi,2312,0.001409577321900637,8194
Cassandra,2303,0.0014040902129486017,8194
Judith,2292,0.0013973837464516694,8194
Judy,2270,0.0013839708134578054,8194
Carmen,2269,0.0013833611346853569,8194
Gloria,2255,0.0013748256318710799,8194
Yvette,2211,0.0013479997658833514,8194
Jane,2194,0.0013376352267517292,8194
Toni,2193,0.0013370255479792806,8194
Tara,2185,0.0013321481177996936,8194
Maureen,2174,0.0013254416513027616,8194
Ruth,2148,0.0013095900032191038,8194
Shirley,2144,0.0013071512881293104,8194
Christy,2140,0.0013047125730395169,8194
Kristina,2135,0.0013016641791772751,8194
Betty,2133,0.0013004448216323782,8194
Joanne,2131,0.0012992254640874815,8194
Peggy,2114,0.0012888609249558593,8194
Ellen,2101,0.0012809351009140304,8194
Dorothy,2084,0.001270570561782408,8194
Jean,2079,0.0012675221679201661,8194
Rita,2076,0.0012656931316028211,8194
Tammie,2062,0.0012571576287885439,8194
Becky,2055,0.0012528898773814052,8194
Vickie,2008,0.0012242349750763318,8194
Charlotte,2002,0.0012205769024416415,8194
Sylvia,1962,0.0011961897515437067,8194
Rose,1953,0.0011907026425916714,8194
Charlene,1947,0.001187044569956981,8194
Felicia,1934,0.0011791187459151522,8194
Kelley,1916,0.0011681445280110816,8194
Jody,1912,0.001165705812921288,8194
Joy,1904,0.001160828382741701,8194
Natalie,1887,0.0011504638436100787,8194
Sheryl,1884,0.0011486348072927337,8194
Helen,1882,0.0011474154497478368,8194
Erin,1863,0.0011358315530713178,8194
Kimberley,1857,0.0011321734804366275,8194
Belinda,1850,0.001127905729029489,8194
Jessica,1840,0.0011218089413050053,8194
Tiffany,1831,0.00111632183235297,8194
Kellie,1805,0.0011004701842693121,8194
Gail,1802,0.0010986411479519671,8194
Vanessa,1797,0.0010955927540897252,8194
Joan,1784,0.0010876669300478963,8194
Jeanette,1752,0.0010681572093295484,8194
Shawn,1751,0.0010675475305571,8194
Frances,1741,0.0010614507428326164,8194
Kerry,1735,0.0010577926701979261,8194
Alice,1731,0.0010553539551081325,8194
Monique,1709,0.0010419410221142685,8194
Elaine,1705,0.001039502307024475,8194
Joann,1675,0.0010212119438510238,8194
Tami,1659,0.0010114570834918498,8194
Evelyn,1645,0.0010029215806775726,8194
Sabrina,1639,9.992635080428823e-4,8194
Loretta,1625,9.90728005228605e-4,8194
Leah,1616,9.852408962765697e-4,8194
Jackie,1585,9.663408543306702e-4,8194
Eileen,1579,9.6268278169598e-4,8194
Marilyn,1577,9.614634241510833e-4,8194
Sonia,1567,9.553666364265996e-4,8194
Ronda,1557,9.492698487021158e-4,8194
Norma,1550,9.450020972949772e-4,8194
Allison,1536,9.364665944807e-4,8194
Lora,1514,9.230536614868359e-4,8194
Kari,1512,9.218343039419391e-4,8194
Karla,1504,9.169568737623521e-4,8194
Roberta,1491,9.090310497205233e-4,8194
Katrina,1462,8.913503653195205e-4,8194
Bridget,1455,8.870826139123818e-4,8194
Tracie,1450,8.8403422005014e-4,8194
Leigh,1427,8.700116082838275e-4,8194
Jeanne,1425,8.687922507389307e-4,8194
Audrey,1422,8.669632144215855e-4,8194
Shari,1420,8.657438568766888e-4,8194
Robyn,1415,8.626954630144469e-4,8194
Caroline,1412,8.608664266971019e-4,8194
Sally,1403,8.553793177450664e-4,8194
Sandy,1397,8.517212451103763e-4,8194
Terry,1397,8.517212451103763e-4,8194
Juanita,1360,8.291631305297865e-4,8194
Shelia,1358,8.279437729848897e-4,8194
Rosa,1345,8.200179489430609e-4,8194
Sonja,1337,8.151405187634739e-4,8194
Trina,1334,8.133114824461288e-4,8194
Lorraine,1330,8.108727673563353e-4,8194
Emily,1327,8.090437310389902e-4,8194
Jo,1324,8.07214694721645e-4,8194
Lara,1295,7.895340103206423e-4,8194
Angie,1293,7.883146527757455e-4,8194
Lynette,1287,7.846565801410553e-4,8194
Melody,1281,7.80998507506365e-4,8194
Dina,1247,7.602694292431204e-4,8194
Teri,1243,7.578307141533269e-4,8194
Gwendolyn,1241,7.566113566084302e-4,8194
Kerri,1238,7.547823202910851e-4,8194
Cheri,1232,7.511242476563948e-4,8194
Ginger,1190,7.255177392135631e-4,8194
Candace,1178,7.182015939441827e-4,8194
Irene,1170,7.133241637645957e-4,8194
Lee,1160,7.07227376040112e-4,8194
Darla,1153,7.029596246329733e-4,8194
Tonia,1147,6.993015519982832e-4,8194
Marcia,1143,6.968628369084897e-4,8194
Lauren,1140,6.950338005911446e-4,8194
Marsha,1129,6.883273340942124e-4,8194
Lynda,1115,6.797918312799352e-4,8194
Dianna,1110,6.767434374176934e-4,8194
Dianne,1110,6.767434374176934e-4,8194
Kirsten,1107,6.749144011003482e-4,8194
Marla,1105,6.736950435554515e-4,8194
Vicky,1089,6.639401831962775e-4,8194
Phyllis,1086,6.621111468789325e-4,8194
Stacie,1079,6.578433954717938e-4,8194
Adrienne,1077,6.56624037926897e-4,8194
Kristy,1063,6.480885351126199e-4,8194
Eva,1050,6.40162711070791e-4,8194
Deana,1049,6.395530322983427e-4,8194
Rochelle,1049,6.395530322983427e-4,8194
Krista,1048,6.389433535258943e-4,8194
Ramona,1040,6.340659233463072e-4,8194
Christie,1039,6.334562445738589e-4,8194
Joanna,1035,6.310175294840654e-4,8194
Constance,1032,6.291884931667203e-4,8194
Doris,1023,6.23701384214685e-4,8194
Jacquelyn,1022,6.230917054422366e-4,8194
Dena,1020,6.218723478973398e-4,8194
Molly,1020,6.218723478973398e-4,8194
Roxanne,1016,6.194336328075463e-4,8194
Sherrie,1012,6.169949177177529e-4,8194
Jana,1011,6.163852389453045e-4,8194
Marlene,1004,6.121174875381659e-4,8194
Alisa,999,6.090690936759241e-4,8194
Glenda,999,6.090690936759241e-4,8194
Audra,997,6.078497361310273e-4,8194
Claudia,991,6.041916634963371e-4,8194
Kristie,989,6.029723059514403e-4,8194
Sue,980,5.97485196999405e-4,8194
Staci,974,5.938271243647147e-4,8194
Karin,971,5.919980880473696e-4,8194
Antoinette,964,5.87730336640231e-4,8194
Erica,956,5.82852906460644e-4,8194
Erika,956,5.82852906460644e-4,8194
Lynne,947,5.773657975086087e-4,8194
Raquel,940,5.7309804610147e-4,8194
Angelia,937,5.712690097841249e-4,8194
Ana,923,5.627335069698478e-4,8194
Tricia,923,5.627335069698478e-4,8194
Bernadette,922,5.621238281973993e-4,8194
Vivian,914,5.572463980178124e-4,8194
Doreen,910,5.548076829280189e-4,8194
Kara,908,5.535883253831222e-4,8194
Alison,904,5.511496102933287e-4,8194
Cherie,891,5.432237862514998e-4,8194
Gretchen,887,5.407850711617063e-4,8194
Amber,886,5.40175392389258e-4,8194
Janine,882,5.377366772994645e-4,8194
Rosemary,875,5.334689258923259e-4,8194
Tammi,875,5.334689258923259e-4,8194
Bobbie,872,5.316398895749807e-4,8194
Lorie,866,5.279818169402905e-4,8194
Lydia,863,5.261527806229454e-4,8194
Jodie,859,5.237140655331519e-4,8194
Priscilla,858,5.231043867607035e-4,8194
Jenny,856,5.218850292158068e-4,8194
Leticia,851,5.18836635353565e-4,8194
Misty,842,5.133495264015295e-4,8194
Hope,833,5.078624174494942e-4,8194
Billie,815,4.968881995454235e-4,8194
Lillian,814,4.962785207729752e-4,8194
Megan,812,4.950591632280784e-4,8194
Lana,806,4.914010905933882e-4,8194
Nina,805,4.907914118209397e-4,8194
Rachelle,784,4.7798815759952397e-4,8194
Trisha,768,4.6823329724035e-4,8194
Angelique,764,4.657945821505565e-4,8194
Marianne,758,4.621365095158663e-4,8194
Candy,756,4.6091715197096953e-4,8194
Laurel,752,4.5847843688117605e-4,8194
Grace,751,4.5786875810872765e-4,8194
Christi,739,4.505526128393472e-4,8194
Shawna,739,4.505526128393472e-4,8194
Desiree,732,4.462848614322086e-4,8194
Esther,730,0.00044506550388731184,8194
Marjorie,723,4.4079775248017327e-4,8194
Arlene,719,4.383590373903798e-4,8194
Patty,719,4.383590373903798e-4,8194
Leanne,715,4.3592032230058624e-4,8194
Wendi,706,4.3043321334855093e-4,8194
Tabatha,701,4.2738481948630905e-4,8194
Paige,696,4.2433642562406717e-4,8194
Kendra,695,4.237267468516188e-4,8194
Nora,695,4.237267468516188e-4,8194
Josephine,692,4.218977105342737e-4,8194
Pauline,692,4.218977105342737e-4,8194
Patti,688,4.194589954444802e-4,8194
Mia,682,4.1580092280979e-4,8194
Rene,671,4.0909445631285787e-4,8194
Geraldine,670,4.0848477754040953e-4,8194
Jeannie,670,4.0848477754040953e-4,8194
Lucy,670,4.0848477754040953e-4,8194
Chris,669,4.0787509876796113e-4,8194
Lois,669,4.0787509876796113e-4,8194
Lesley,662,4.036073473608225e-4,8194
Susanne,659,4.017783110434774e-4,8194
Jan,656,3.999492747261323e-4,8194
Miriam,655,3.9933959595368394e-4,8194
Elisa,652,3.975105596363388e-4,8194
Gayle,652,3.975105596363388e-4,8194
Courtney,648,3.950718445465453e-4,8194
Darcy,644,3.9263312945675183e-4,8194
Aimee,640,3.9019441436695835e-4,8194
Daphne,640,3.9019441436695835e-4,8194
Ruby,638,3.889750568220616e-4,8194
Kay,636,3.8775569927716486e-4,8194
Jeannette,631,3.84707305414923e-4,8194
Paulette,629,3.8348794787002624e-4,8194
Candice,626,3.816589115526811e-4,8194
Keri,622,3.792201964628876e-4,8194
Leann,620,3.780008389179909e-4,8194
Louise,620,3.780008389179909e-4,8194
Patrice,620,3.780008389179909e-4,8194
Francine,615,3.7495244505574905e-4,8194
Suzette,615,3.7495244505574905e-4,8194
Carole,612,3.731234087384039e-4,8194
Cathleen,612,3.731234087384039e-4,8194
Annie,611,3.7251372996595556e-4,8194
Latonya,610,3.7190405119350717e-4,8194
Mona,608,3.706846936486104e-4,8194
Dionne,606,3.694653361037137e-4,8194
Edith,604,3.6824597855881694e-4,8194
Nadine,603,3.6763629978636854e-4,8194
Kris,598,3.645879059241267e-4,8194
Annmarie,595,3.627588696067816e-4,8194
Dolores,595,3.627588696067816e-4,8194
Lucinda,593,3.6153951206188483e-4,8194
June,592,3.6092983328943644e-4,8194
Iris,586,3.572717606547462e-4,8194
Deanne,584,3.5605240310984947e-4,8194
Ladonna,584,3.5605240310984947e-4,8194
Georgia,582,3.548330455649527e-4,8194
Debora,581,3.542233667925044e-4,8194
Mindy,581,3.542233667925044e-4,8194
Marcy,579,3.5300400924760764e-4,8194
Melisa,578,3.5239433047515924e-4,8194
Janelle,568,3.4629754275067553e-4,8194
Bobbi,566,3.450781852057788e-4,8194
Bridgette,563,3.4324914888843365e-4,8194
Deirdre,563,3.4324914888843365e-4,8194
Stefanie,561,3.420297913435369e-4,8194
Celeste,556,3.3898139748129503e-4,8194
Cecilia,551,3.359330036190532e-4,8194
Tabitha,549,3.3471364607415646e-4,8194
Dora,548,3.3410396730170806e-4,8194
Jeanine,547,3.334942885292597e-4,8194
Sophia,547,3.334942885292597e-4,8194
Camille,545,3.32274930984363e-4,8194
Marlo,545,3.32274930984363e-4,8194
Aretha,544,3.316652522119146e-4,8194
Alma,543,3.3105557343946623e-4,8194
Ashley,542,3.3044589466701784e-4,8194
Lorrie,539,3.2861685834967275e-4,8194
Naomi,539,3.2861685834967275e-4,8194
Margarita,537,3.2739750080477595e-4,8194
Meredith,537,3.2739750080477595e-4,8194
Faith,533,3.2495878571498247e-4,8194
Irma,532,3.2434910694253413e-4,8194
Marcella,528,3.2191039185274064e-4,8194
Maryann,525,3.200813555353955e-4,8194
Alexandra,521,3.17642640445602e-4,8194
Delores,520,3.170329616731536e-4,8194
Christa,518,3.158136041282569e-4,8194
Cristina,517,3.1520392535580854e-4,8194
Sondra,511,3.115458527211183e-4,8194
Myra,509,3.1032649517622157e-4,8194
Cara,508,3.0971681640377317e-4,8194
Jennie,507,3.0910713763132483e-4,8194
Angel,504,3.072781013139797e-4,8194
Anissa,503,3.0666842254153134e-4,8194
Pam,503,3.0666842254153134e-4,8194
Gena,502,3.0605874376908295e-4,8194
Josette,502,3.0605874376908295e-4,8194
Kimberlee,502,3.0605874376908295e-4,8194
Bethany,501,3.0544906499663455e-4,8194
Rosemarie,500,3.048393862241862e-4,8194
Edna,499,3.042297074517378e-4,8194
Valarie,497,3.0301034990684106e-4,8194
Beatrice,493,3.005716348170476e-4,8194
Emma,491,2.9935227727215084e-4,8194
Lea,491,2.9935227727215084e-4,8194
Janie,490,2.987425984997025e-4,8194
Jenifer,487,2.9691356218235736e-4,8194
Chandra,483,2.9447484709256387e-4,8194
Ingrid,483,2.9447484709256387e-4,8194
Rachael,483,2.9447484709256387e-4,8194
Betsy,479,2.920361320027704e-4,8194
Mildred,476,2.9020709568542525e-4,8194
Jeri,475,2.895974169129769e-4,8194
Elena,474,2.889877381405285e-4,8194
Lynnette,473,2.8837805936808016e-4,8194
Michael,473,2.8837805936808016e-4,8194
Jerri,471,2.871587018231834e-4,8194
Angelina,467,2.8471998673338994e-4,8194
Karyn,463,2.822812716435964e-4,8194
Lena,462,2.8167159287114806e-4,8194
Susie,462,2.8167159287114806e-4,8194
Terrie,460,2.804522353262513e-4,8194
Tamra,458,2.792328777813546e-4,8194
Katie,457,2.786231990089062e-4,8194
Tonja,455,2.7740384146400943e-4,8194
Noelle,454,2.767941626915611e-4,8194
Tamera,454,2.767941626915611e-4,8194
Lesa,453,2.761844839191127e-4,8194
Janette,451,2.7496512637421595e-4,8194
Shauna,451,2.7496512637421595e-4,8194
Tania,449,2.737457688293192e-4,8194
Tia,449,2.737457688293192e-4,8194
Marnie,447,2.7252641128442247e-4,8194
Olga,446,2.7191673251197407e-4,8194
Marci,445,2.713070537395257e-4,8194
Serena,441,2.6886833864973224e-4,8194
Shana,439,2.676489811048355e-4,8194
Elisabeth,436,2.6581994478749036e-4,8194
Marion,435,2.65210266015042e-4,8194
Jeannine,429,2.6155219338035174e-4,8194
Lorena,429,2.6155219338035174e-4,8194
Margie,425,2.5911347829055825e-4,8194
Nanette,425,2.5911347829055825e-4,8194
Bernice,421,2.5667476320076477e-4,8194
Greta,421,2.5667476320076477e-4,8194
Luz,420,2.560650844283164e-4,8194
Julianne,419,2.55455405655868e-4,8194
Jami,417,2.542360481109713e-4,8194
Clara,416,2.5362636933852294e-4,8194
Rena,416,2.5362636933852294e-4,8194
Marisa,408,2.487489391589359e-4,8194
Eleanor,407,2.481392603864876e-4,8194
Therese,407,2.481392603864876e-4,8194
Cari,405,2.4691990284159083e-4,8194
Trudy,404,2.4631022406914244e-4,8194
Ida,403,2.457005452966941e-4,8194
Thelma,400,2.4387150897934895e-4,8194
Deidre,399,2.4326183020690058e-4,8194
Joni,399,2.4326183020690058e-4,8194
Nikki,399,2.4326183020690058e-4,8194
Bertha,396,2.4143279388955547e-4,8194
Shelli,396,2.4143279388955547e-4,8194
Nichelle,395,2.408231151171071e-4,8194
Colette,391,2.3838440002731361e-4,8194
Guadalupe,391,2.3838440002731361e-4,8194
Amelia,390,2.3777472125486524e-4,8194
Joelle,390,2.3777472125486524e-4,8194
Marian,389,2.3716504248241687e-4,8194
Deann,388,2.365553637099685e-4,8194
Deena,388,2.365553637099685e-4,8194
Malinda,388,2.365553637099685e-4,8194
Vera,388,2.365553637099685e-4,8194
Gladys,382,2.3289729107527825e-4,8194
Isabel,381,2.3228761230282988e-4,8194
Jolene,381,2.3228761230282988e-4,8194
Tamatha,381,2.3228761230282988e-4,8194
Annemarie,378,2.3045857598548477e-4,8194
Brandi,378,2.3045857598548477e-4,8194
Bonita,372,2.2680050335079454e-4,8194
Polly,372,2.2680050335079454e-4,8194
Katharine,370,2.255811458058978e-4,8194
Rosalind,369,2.2497146703344943e-4,8194
Shellie,368,2.2436178826100106e-4,8194
Patsy,367,2.2375210948855266e-4,8194
Danette,366,2.231424307161043e-4,8194
Lauri,366,2.231424307161043e-4,8194
Gwen,364,2.2192307317120755e-4,8194
Adriana,363,2.2131339439875918e-4,8194
Madeline,361,2.2009403685386243e-4,8194
Stella,357,2.1765532176406895e-4,8194
Ursula,354,2.1582628544672384e-4,8194
Claire,353,2.1521660667427547e-4,8194
Corinne,351,2.1399724912937873e-4,8194
Marcie,348,2.1216821281203359e-4,8194
Maura,346,2.1094885526713684e-4,8194
Renae,346,2.1094885526713684e-4,8194
Shanna,346,2.1094885526713684e-4,8194
Maribel,342,2.0851014017734336e-4,8194
Elise,341,2.07900461404895e-4,8194
Coretta,336,2.0485206754265313e-4,8194
Margo,336,2.0485206754265313e-4,8194
Marta,335,2.0424238877020476e-4,8194
Vonda,329,2.005843161355145e-4,8194
Brooke,326,1.987552798181694e-4,8194
Della,325,1.9814560104572103e-4,8194
Carey,324,1.9753592227327266e-4,8194
Jocelyn,324,1.9753592227327266e-4,8194
Olivia,324,1.9753592227327266e-4,8194
Claudine,322,1.9631656472837591e-4,8194
Florence,322,1.9631656472837591e-4,8194
Bridgett,320,1.9509720718347917e-4,8194
Jessie,320,1.9509720718347917e-4,8194
Marina,320,1.9509720718347917e-4,8194
Shelby,320,1.9509720718347917e-4,8194
Caryn,319,1.944875284110308e-4,8194
Natasha,319,1.944875284110308e-4,8194
Mitzi,316,1.926584920936857e-4,8194
Dee,315,1.9204881332123732e-4,8194
Tamela,315,1.9204881332123732e-4,8194
Angelica,314,1.9143913454878892e-4,8194
Blanca,314,1.9143913454878892e-4,8194
Ella,314,1.9143913454878892e-4,8194
Latanya,314,1.9143913454878892e-4,8194
James,312,1.9021977700389218e-4,8194
Liza,312,1.9021977700389218e-4,8194
Delia,311,1.896100982314438e-4,8194
Randi,311,1.896100982314438e-4,8194
Karrie,310,1.8900041945899544e-4,8194
Coleen,309,1.8839074068654707e-4,8194
Lourdes,309,1.8839074068654707e-4,8194
Tamiko,309,1.8839074068654707e-4,8194
Kerrie,307,1.8717138314165032e-4,8194
Lorri,306,1.8656170436920195e-4,8194
John,304,1.853423468243052e-4,8194
Johanna,302,1.8412298927940847e-4,8194
Leeann,302,1.8412298927940847e-4,8194
Rae,293,1.786358803273731e-4,8194
Rosie,289,1.7619716523757962e-4,8194
Silvia,289,1.7619716523757962e-4,8194
Mechelle,287,1.7497780769268288e-4,8194
Missy,287,1.7497780769268288e-4,8194
Brandy,286,1.743681289202345e-4,8194
Marisol,286,1.743681289202345e-4,8194
Janis,284,1.7314877137533777e-4,8194
Ethel,283,1.725390926028894e-4,8194
Denice,282,1.7192941383044103e-4,8194
Penelope,282,1.7192941383044103e-4,8194
Justine,280,1.7071005628554428e-4,8194
Lashawn,280,1.7071005628554428e-4,8194
Lorna,280,1.7071005628554428e-4,8194
Sandi,279,1.701003775130959e-4,8194
Benita,278,1.6949069874064751e-4,8194
Lenora,278,1.6949069874064751e-4,8194
Saundra,277,1.6888101996819914e-4,8194
Vikki,277,1.6888101996819914e-4,8194
Leona,275,1.676616624233024e-4,8194
Rebekah,273,1.6644230487840566e-4,8194
Lucille,272,1.658326261059573e-4,8194
Selena,271,1.6522294733350892e-4,8194
Cecelia,269,1.6400358978861218e-4,8194
Daisy,269,1.6400358978861218e-4,8194
Lawanda,269,1.6400358978861218e-4,8194
Simone,267,1.6278423224371543e-4,8194
Eugenia,266,1.6217455347126706e-4,8194
Celia,265,1.615648746988187e-4,8194
David,265,1.615648746988187e-4,8194
Martina,265,1.615648746988187e-4,8194
Robert,265,1.615648746988187e-4,8194
Abigail,263,1.6034551715392195e-4,8194
Allyson,262,1.5973583838147358e-4,8194
Geneva,261,1.591261596090252e-4,8194
Janell,261,1.591261596090252e-4,8194
Tasha,261,1.591261596090252e-4,8194
Clarissa,260,1.585164808365768e-4,8194
Gabrielle,260,1.585164808365768e-4,8194
Jayne,259,1.5790680206412844e-4,8194
Malissa,257,1.566874445192317e-4,8194
Maxine,257,1.566874445192317e-4,8194
Robbin,256,1.5607776574678333e-4,8194
Ada,255,1.5546808697433496e-4,8194
Dayna,255,1.5546808697433496e-4,8194
Gayla,253,1.5424872942943822e-4,8194
Hilary,253,1.5424872942943822e-4,8194
Janel,252,1.5363905065698984e-4,8194
Lucia,252,1.5363905065698984e-4,8194
Hilda,250,1.524196931120931e-4,8194
Whitney,248,1.5120033556719636e-4,8194
Michell,247,1.50590656794748e-4,8194
Maritza,246,1.4998097802229962e-4,8194
Rosalyn,246,1.4998097802229962e-4,8194
Faye,245,1.4937129924985125e-4,8194
Latonia,244,1.4876162047740288e-4,8194
Elsa,243,1.481519417049545e-4,8194
Lolita,243,1.481519417049545e-4,8194
Danita,241,1.4693258416005774e-4,8194
Hazel,241,1.4693258416005774e-4,8194
Alisha,239,1.45713226615161e-4,8194
Buffy,239,1.45713226615161e-4,8194
Deidra,238,1.4510354784271262e-4,8194
Susana,238,1.4510354784271262e-4,8194
Marissa,237,1.4449386907026425e-4,8194
Danna,236,1.4388419029781588e-4,8194
Felecia,236,1.4388419029781588e-4,8194
Krystal,236,1.4388419029781588e-4,8194
Alissa,235,1.432745115253675e-4,8194
Cora,235,1.432745115253675e-4,8194
Mari,235,1.432745115253675e-4,8194
Letitia,234,1.4266483275291914e-4,8194
Amie,233,1.4205515398047077e-4,8194
Dara,233,1.4205515398047077e-4,8194
Dawna,233,1.4205515398047077e-4,8194
Noreen,232,1.414454752080224e-4,8194
Robbie,232,1.414454752080224e-4,8194
Marybeth,231,1.4083579643557403e-4,8194
Adrian,230,1.4022611766312566e-4,8194
Janna,230,1.4022611766312566e-4,8194
Rosalinda,230,1.4022611766312566e-4,8194
Sharron,230,1.4022611766312566e-4,8194
Richelle,229,1.396164388906773e-4,8194
Miranda,228,1.3900676011822892e-4,8194
Renita,227,1.3839708134578054e-4,8194
Antonia,226,1.3778740257333217e-4,8194
Georgina,225,1.371777238008838e-4,8194
Mandy,225,1.371777238008838e-4,8194
Jeanie,224,1.365680450284354e-4,8194
Wilma,224,1.365680450284354e-4,8194
Susanna,223,1.3595836625598703e-4,8194
Casandra,222,1.3534868748353866e-4,8194
Velma,222,1.3534868748353866e-4,8194
Johnna,221,1.347390087110903e-4,8194
Mara,221,1.347390087110903e-4,8194
Rosalie,220,1.3412932993864192e-4,8194
Anastasia,219,1.3351965116619355e-4,8194
Laverne,219,1.3351965116619355e-4,8194
Shonda,219,1.3351965116619355e-4,8194
Lillie,216,1.3169061484884844e-4,8194
Juli,215,1.3108093607640007e-4,8194
Eve,214,1.304712573039517e-4,8194
Jeanna,213,1.2986157853150333e-4,8194
