types,counts,probs,total_unique
Zachary,3528,0.0019595732484925504,14004
Silas,3479,0.0019323569533745983,14004
Gavin,3449,0.0019156939155472808,14004
Chase,3429,0.0019045852236624025,14004
Kai,3421,0.001900141746908451,14004
Emmett,3416,0.0018973645739372314,14004
Harrison,3394,0.001885145012863865,14004
Nathaniel,3351,0.0018612613253113767,14004
Kingston,3330,0.0018495971988322544,14004
Cole,3327,0.0018479308950495226,14004
Tyler,3298,0.0018318232918164488,14004
Bennett,3271,0.001816826557771863,14004
Bentley,3250,0.0018051624312927408,14004
Ryker,3223,0.0017901656972481549,14004
Tristan,3195,0.0017746135286093251,14004
Brandon,3183,0.001767948313478398,14004
Kevin,3124,0.0017351776724180068,14004
Luis,3084,0.00171296028864825,14004
George,3059,0.0016990744237921518,14004
Ashton,3035,0.001685743993530298,14004
Rowan,3020,0.001677412474616639,14004
Braxton,2991,0.0016613048713835653,14004
Ryder,2984,0.0016574168292238579,14004
Gael,2922,0.001622979884380735,14004
Ivan,2897,0.0016090940195246368,14004
Diego,2880,0.0015996516314224901,14004
Maxwell,2876,0.0015974298930455145,14004
Max,2857,0.00158687663575488,14004
Carlos,2839,0.0015768788130584895,14004
Kaiden,2832,0.0015729907708987821,14004
Juan,2826,0.0015696581633333185,14004
Maddox,2797,0.001553550560100245,14004
Justin,2787,0.0015479962141578057,14004
Waylon,2774,0.0015407755644326346,14004
Calvin,2747,0.0015257788303880489,14004
Giovanni,2747,0.0015257788303880489,14004
Jonah,2697,0.0014980071006758528,14004
Abel,2663,0.0014791223244715595,14004
Jayce,2635,0.0014635701558327297,14004
Jesus,2631,0.0014613484174557541,14004
Amir,2584,0.0014352429915262899,14004
King,2579,0.0014324658185550703,14004
Beau,2576,0.0014307995147723384,14004
Camden,2543,0.001412470173162289,14004
Alex,2505,0.00139136365858102,14004
Jasper,2484,0.0013796995321018978,14004
Malachi,2473,0.0013735897515652147,14004
Brody,2470,0.001371923447782483,14004
Jude,2468,0.001370812578593995,14004
Blake,2446,0.0013585930175206288,14004
Emmanuel,2404,0.0013352647645623842,14004
Eric,2389,0.0013269332456487253,14004
Brooks,2368,0.001315269119169603,14004
Elliot,2358,0.001309714773227164,14004
Antonio,2352,0.0013063821656617003,14004
Abraham,2344,0.001301938688907749,14004
Timothy,2330,0.001294162604588334,14004
Finn,2316,0.0012863865202689191,14004
Rhett,2304,0.001279721305137992,14004
Elliott,2286,0.0012697234824416016,14004
Edward,2268,0.001259725659745211,14004
August,2264,0.0012575039213682353,14004
Xander,2257,0.0012536158792085278,14004
Alan,2244,0.001246395229483357,14004
Dean,2241,0.0012447289257006252,14004
Lorenzo,2241,0.0012447289257006252,14004
Bryce,2228,0.0012375082759754543,14004
Karter,2226,0.0012363974067869665,14004
Victor,2213,0.0012291767570617954,14004
Milo,2185,0.0012136245884229657,14004
Miguel,2171,0.0012058485041035508,14004
Hayden,2168,0.001204182200320819,14004
Graham,2165,0.0012025158965380872,14004
Grant,2162,0.0012008495927553556,14004
Zion,2153,0.0011958506814071601,14004
Tucker,2152,0.0011952952468129163,14004
Jesse,2126,0.0011808539473625744,14004
Zayden,2126,0.0011808539473625744,14004
Joel,2119,0.001176965905202867,14004
Richard,2119,0.001176965905202867,14004
Patrick,2111,0.0011725224284489155,14004
Emiliano,2108,0.001170856124666184,14004
Avery,2098,0.0011653017787237447,14004
Nicolas,2094,0.0011630800403467688,14004
Brantley,2092,0.001161969171158281,14004
Dawson,2089,0.0011603028673755494,14004
Myles,2085,0.0011580811289985736,14004
Matteo,2084,0.0011575256944043298,14004
River,2051,0.0011391963527942804,14004
Steven,2022,0.0011230887495612067,14004
Thiago,2020,0.0011219778803727189,14004
Zane,2014,0.0011186452728072552,14004
Matias,2007,0.0011147572306475478,14004
Judah,1993,0.001106981146328133,14004
Messiah,1983,0.0011014268003856939,14004
Jeremy,1955,0.001085874631746864,14004
Preston,1954,0.0010853191971526201,14004
Oscar,1945,0.001080320285804425,14004
Kaleb,1906,0.001058658336628912,14004
Alejandro,1895,0.0010525485560922288,14004
Marcus,1880,0.00104421703717857,14004
Mark,1859,0.0010325529106994477,14004
Peter,1812,0.0010064474847699834,14004
Maximus,1803,0.0010014485734217882,14004
Barrett,1802,0.0010008931388275442,14004
Jax,1751,9.725659745211043e-4,14004
Andres,1736,9.642344556074454e-4,14004
Holden,1720,9.553475020995428e-4,14004
Legend,1718,9.54236632911055e-4,14004
Charlie,1716,9.53125763722567e-4,14004
Knox,1698,9.431279410261766e-4,14004
Kaden,1687,9.370181604894934e-4,14004
Paxton,1677,9.314638145470542e-4,14004
Kyrie,1673,9.292420761700785e-4,14004
Kyle,1668,9.264649031988589e-4,14004
Griffin,1662,9.231322956333954e-4,14004
Josue,1658,9.209105572564198e-4,14004
Kenneth,1655,9.192442534736879e-4,14004
Beckett,1647,9.148007767197366e-4,14004
Enzo,1646,9.142453421254927e-4,14004
Adriel,1642,9.12023603748517e-4,14004
Arthur,1642,9.12023603748517e-4,14004
Felix,1638,9.098018653715413e-4,14004
Bryan,1633,9.070246924003217e-4,14004
Lukas,1630,9.053583886175899e-4,14004
Paul,1625,9.025812156463704e-4,14004
Brian,1618,8.986931734866629e-4,14004
Colt,1615,8.970268697039311e-4,14004
Caden,1600,8.886953507902724e-4,14004
Leon,1595,8.859181778190527e-4,14004
Archer,1583,8.792529626881257e-4,14004
Omar,1577,8.759203551226622e-4,14004
Israel,1574,8.742540513399304e-4,14004
Aidan,1552,8.620344902665641e-4,14004
Theo,1541,8.559247097298811e-4,14004
Javier,1539,8.548138405413932e-4,14004
Remington,1524,8.464823216277344e-4,14004
Jaden,1487,8.259312416407093e-4,14004
Bradley,1486,8.253758070464654e-4,14004
Emilio,1486,8.253758070464654e-4,14004
Colin,1472,8.175997227270505e-4,14004
Riley,1455,8.08157334624904e-4,14004
Cayden,1449,8.048247270594404e-4,14004
Phoenix,1444,8.020475540882208e-4,14004
Clayton,1438,7.987149465227573e-4,14004
Simon,1435,7.970486427400256e-4,14004
Ace,1434,7.964932081457815e-4,14004
Nash,1399,7.770529973472444e-4,14004
Derek,1398,7.764975627530005e-4,14004
Rafael,1393,7.737203897817808e-4,14004
Zander,1383,7.681660438393417e-4,14004
Brady,1377,7.648334362738782e-4,14004
Jorge,1377,7.648334362738782e-4,14004
Jake,1372,7.620562633026585e-4,14004
Louis,1368,7.598345249256828e-4,14004
Damien,1349,7.492812676350483e-4,14004
Karson,1335,7.415051833156334e-4,14004
Walker,1332,7.398388795329017e-4,14004
Maximiliano,1327,7.370617065616821e-4,14004
Amari,1312,7.287301876480233e-4,14004
Sean,1310,7.276193184595355e-4,14004
Chance,1304,7.24286710894072e-4,14004
Walter,1303,7.23731276299828e-4,14004
Martin,1286,7.142888881976814e-4,14004
Finley,1280,7.109562806322179e-4,14004
Andre,1275,7.081791076609983e-4,14004
Tobias,1274,7.076236730667543e-4,14004
Cash,1267,7.037356309070469e-4,14004
Corbin,1257,6.981812849646077e-4,14004
Arlo,1256,6.976258503703638e-4,14004
Iker,1254,6.96514981181876e-4,14004
Erick,1245,6.915160698336807e-4,14004
Emerson,1238,6.876280276739733e-4,14004
Gunner,1238,6.876280276739733e-4,14004
Cody,1237,6.870725930797293e-4,14004
Stephen,1236,6.865171584854854e-4,14004
Francisco,1235,6.859617238912415e-4,14004
Killian,1224,6.798519433545583e-4,14004
Dallas,1219,6.770747703833388e-4,14004
Reid,1217,6.759639011948509e-4,14004
Manuel,1206,6.698541206581678e-4,14004
Lane,1205,6.692986860639239e-4,14004
Atlas,1204,6.687432514696799e-4,14004
Rylan,1191,6.615226017445089e-4,14004
Jensen,1188,6.598562979617772e-4,14004
Ronan,1187,6.593008633675333e-4,14004
Beckham,1182,6.565236903963137e-4,14004
Daxton,1176,6.531910828308502e-4,14004
Anderson,1161,6.448595639171914e-4,14004
Kameron,1155,6.415269563517279e-4,14004
Raymond,1149,6.381943487862643e-4,14004
Orion,1141,6.33750872032313e-4,14004
Cristian,1137,6.315291336553373e-4,14004
Tanner,1134,6.298628298726056e-4,14004
Kyler,1128,6.26530222307142e-4,14004
Jett,1122,6.231976147416785e-4,14004
Cohen,1120,6.220867455531907e-4,14004
Ricardo,1119,6.215313109589467e-4,14004
Spencer,1101,6.115334882625562e-4,14004
Gideon,1092,6.065345769143608e-4,14004
Ali,1089,6.048682731316291e-4,14004
Fernando,1089,6.048682731316291e-4,14004
Jaiden,1080,5.998693617834338e-4,14004
Titus,1076,5.976476234064582e-4,14004
Travis,1072,5.954258850294824e-4,14004
Bodhi,1071,5.948704504352385e-4,14004
Eduardo,1066,5.920932774640189e-4,14004
Dante,1065,5.91537842869775e-4,14004
Ellis,1058,5.876498007100676e-4,14004
Prince,1058,5.876498007100676e-4,14004
Kane,1048,5.820954547676284e-4,14004
Luka,1041,5.78207412607921e-4,14004
Kash,1040,5.77651978013677e-4,14004
Hendrix,1026,5.698758936942621e-4,14004
Desmond,1024,5.687650245057743e-4,14004
Donovan,1021,5.670987207230426e-4,14004
Mario,1018,5.654324169403108e-4,14004
Atticus,1016,5.64321547751823e-4,14004
Cruz,1011,5.615443747806033e-4,14004
Garrett,1010,5.609889401863594e-4,14004
Hector,1006,5.587672018093837e-4,14004
Angelo,1004,5.576563326208959e-4,14004
Jeffrey,1003,5.57100898026652e-4,14004
Edwin,1000,5.554345942439202e-4,14004
Cesar,998,5.543237250554324e-4,14004
Zayn,996,5.532128558669446e-4,14004
Devin,995,5.526574212727007e-4,14004
Conor,994,5.521019866784566e-4,14004
Warren,993,5.515465520842127e-4,14004
Odin,989,5.493248137072371e-4,14004
Jayceon,985,5.471030753302614e-4,14004
Romeo,977,5.426595985763101e-4,14004
Julius,976,5.421041639820662e-4,14004
Jaylen,971,5.393269910108465e-4,14004
Hayes,969,5.382161218223587e-4,14004
Kayson,961,5.337726450684073e-4,14004
Muhammad,960,5.332172104741634e-4,14004
Jaxton,955,5.304400375029438e-4,14004
Joaquin,944,5.243302569662607e-4,14004
Caiden,942,5.232193877777728e-4,14004
Dakota,936,5.198867802123094e-4,14004
Major,936,5.198867802123094e-4,14004
Keegan,934,5.187759110238215e-4,14004
Sergio,932,5.176650418353336e-4,14004
Marshall,931,5.171096072410897e-4,14004
Johnny,929,5.159987380526018e-4,14004
Kade,926,5.143324342698701e-4,14004
Edgar,921,5.115552612986505e-4,14004
Leonel,921,5.115552612986505e-4,14004
Ismael,915,5.08222653733187e-4,14004
Marco,915,5.08222653733187e-4,14004
Tyson,915,5.08222653733187e-4,14004
Wade,913,5.071117845446991e-4,14004
Collin,910,5.054454807619674e-4,14004
Troy,904,5.021128731965039e-4,14004
Nasir,903,5.0155743860226e-4,14004
Conner,898,4.987802656310404e-4,14004
Adonis,892,4.954476580655768e-4,14004
Jared,886,4.921150505001133e-4,14004
Rory,881,4.893378775288937e-4,14004
Andy,877,4.87116139151918e-4,14004
Jase,874,4.8544983536918625e-4,14004
Lennox,872,4.8433896618069845e-4,14004
Shane,868,4.821172278037227e-4,14004
Malik,865,4.8045092402099096e-4,14004
Ari,861,4.782291856440153e-4,14004
Reed,853,4.7378570889006395e-4,14004
Seth,851,4.726748397015761e-4,14004
Clark,850,4.721194051073322e-4,14004
Erik,850,4.721194051073322e-4,14004
Lawson,849,4.715639705130883e-4,14004
Trevor,849,4.715639705130883e-4,14004
Gage,839,4.660096245706491e-4,14004
Nico,835,4.6378788619367336e-4,14004
Malakai,831,4.615661478166977e-4,14004
Quinn,828,4.598998440339659e-4,14004
Cade,825,4.5823354025123416e-4,14004
Johnathan,825,4.5823354025123416e-4,14004
Sullivan,816,4.532346289030389e-4,14004
Solomon,811,4.504574559318193e-4,14004
Cyrus,807,4.482357175548436e-4,14004
Fabian,804,4.4656941377211186e-4,14004
Pedro,804,4.4656941377211186e-4,14004
Frank,803,4.4601397917786795e-4,14004
Shawn,802,4.45458544583624e-4,14004
Malcolm,799,4.4379224080089223e-4,14004
Khalil,796,4.4212593701816046e-4,14004
Nehemiah,795,4.4157050242391656e-4,14004
Dalton,792,4.399041986411848e-4,14004
Mathias,792,4.399041986411848e-4,14004
Jay,790,4.38793329452697e-4,14004
Ibrahim,789,4.3823789485845303e-4,14004
Peyton,787,4.371270256699652e-4,14004
Winston,787,4.371270256699652e-4,14004
Kason,785,4.3601615648147736e-4,14004
Zayne,785,4.3601615648147736e-4,14004
Noel,784,4.3546072188723346e-4,14004
Princeton,784,4.3546072188723346e-4,14004
Matthias,780,4.332389835102578e-4,14004
Gregory,778,4.321281143217699e-4,14004
Sterling,777,4.31572679727526e-4,14004
Dominick,775,4.3046181053903816e-4,14004
Elian,770,4.276846375678186e-4,14004
Grady,764,4.2435203000235506e-4,14004
Russell,764,4.2435203000235506e-4,14004
Finnegan,763,4.237965954081111e-4,14004
Ruben,750,4.1657594568294013e-4,14004
Gianni,745,4.1379877271172056e-4,14004
Porter,745,4.1379877271172056e-4,14004
Kendrick,744,4.1324333811747666e-4,14004
Leland,744,4.1324333811747666e-4,14004
Pablo,742,4.121324689289888e-4,14004
Allen,733,4.071335575807935e-4,14004
Hugo,726,4.0324551542108607e-4,14004
Raiden,725,4.0269008082684216e-4,14004
Kolton,724,4.0213464623259826e-4,14004
Remy,719,3.9935747326137863e-4,14004
Ezequiel,718,3.9880203866713473e-4,14004
Damon,715,3.9713573488440296e-4,14004
Emanuel,707,3.9269225813045157e-4,14004
Zaiden,704,3.910259543477198e-4,14004
Otto,702,3.89915085159232e-4,14004
Bowen,701,3.893596505649881e-4,14004
Marcos,700,3.8880421597074414e-4,14004
Abram,694,3.854716084052806e-4,14004
Kasen,693,3.849161738110367e-4,14004
Franklin,690,3.8324987002830494e-4,14004
Royce,690,3.8324987002830494e-4,14004
Jonas,688,3.8213900083981713e-4,14004
Sage,687,3.8158356624557317e-4,14004
Philip,683,3.793618278685975e-4,14004
Esteban,682,3.788063932743536e-4,14004
Drake,680,3.7769552408586574e-4,14004
Kashton,680,3.7769552408586574e-4,14004
Roberto,678,3.7658465489737793e-4,14004
Harvey,677,3.7602922030313397e-4,14004
Alexis,675,3.7491835111464616e-4,14004
Kian,671,3.7269661273767044e-4,14004
Jamison,669,3.7158574354918263e-4,14004
Maximilian,667,3.7047487436069477e-4,14004
Adan,661,3.6714226679523124e-4,14004
Milan,659,3.6603139760674343e-4,14004
Phillip,659,3.6603139760674343e-4,14004
Albert,657,3.6492052841825557e-4,14004
Dax,655,3.6380965922976777e-4,14004
Mohamed,654,3.632542246355238e-4,14004
Ronin,654,3.632542246355238e-4,14004
Kamden,651,3.6158792085279204e-4,14004
Hank,647,3.593661824758164e-4,14004
Memphis,638,3.543672711276211e-4,14004
Oakley,634,3.521455327506454e-4,14004
Augustus,630,3.4992379437366974e-4,14004
Drew,628,3.488129251851819e-4,14004
Moises,624,3.465911868082062e-4,14004
Armani,622,3.4548031761971835e-4,14004
Rhys,621,3.4492488302547444e-4,14004
Benson,619,3.4381401383698664e-4,14004
Jayson,619,3.4381401383698664e-4,14004
Kyson,619,3.4381401383698664e-4,14004
Braylen,618,3.432585792427427e-4,14004
Corey,618,3.432585792427427e-4,14004
Gunnar,617,3.427031446484988e-4,14004
Omari,617,3.427031446484988e-4,14004
Alonzo,611,3.3937053708303524e-4,14004
Landen,611,3.3937053708303524e-4,14004
Armando,609,3.3825966789454744e-4,14004
Derrick,608,3.377042333003035e-4,14004
Dexter,608,3.377042333003035e-4,14004
Enrique,608,3.377042333003035e-4,14004
Bruce,607,3.371487987060596e-4,14004
Nikolai,607,3.371487987060596e-4,14004
Francis,606,3.3659336411181567e-4,14004
Rocco,606,3.3659336411181567e-4,14004
Kairo,605,3.360379295175717e-4,14004
Royal,604,3.354824949233278e-4,14004
Zachariah,601,3.3381619114059604e-4,14004
Arjun,600,3.3326075654635214e-4,14004
Deacon,599,3.327053219521082e-4,14004
Skyler,597,3.315944527636204e-4,14004
Eden,594,3.299281489808886e-4,14004
Alijah,589,3.27150976009669e-4,14004
Rowen,585,3.249292376326933e-4,14004
Pierce,584,3.243738030384494e-4,14004
Uriel,580,3.2215206466147374e-4,14004
Ronald,578,3.210411954729859e-4,14004
Luciano,577,3.20485760878742e-4,14004
Tate,576,3.19930326284498e-4,14004
Frederick,575,3.193748916902541e-4,14004
Kieran,575,3.193748916902541e-4,14004
Lawrence,573,3.182640225017663e-4,14004
Moses,573,3.182640225017663e-4,14004
Rodrigo,571,0.00031715315331327845,14004
Brycen,569,3.160422841247906e-4,14004
Leonidas,568,3.154868495305467e-4,14004
Nixon,567,3.149314149363028e-4,14004
Keith,565,3.138205457478149e-4,14004
Chandler,564,3.13265111153571e-4,14004
Case,559,3.104879381823514e-4,14004
Davis,558,3.099325035881075e-4,14004
Asa,554,3.077107652111318e-4,14004
Darius,549,3.049335922399122e-4,14004
Isaias,548,3.043781576456683e-4,14004
Aden,547,3.038227230514244e-4,14004
Jaime,547,3.038227230514244e-4,14004
Landyn,547,3.038227230514244e-4,14004
Raul,547,3.038227230514244e-4,14004
Niko,545,3.027118538629365e-4,14004
Trenton,545,3.027118538629365e-4,14004
Apollo,543,3.0160098467444865e-4,14004
Cairo,542,3.0104555008020475e-4,14004
Izaiah,542,3.0104555008020475e-4,14004
Scott,541,3.0049011548596085e-4,14004
Dorian,539,2.99379246297473e-4,14004
Julio,538,2.988238117032291e-4,14004
Wilder,538,2.988238117032291e-4,14004
Santino,537,2.982683771089852e-4,14004
Dustin,535,2.971575079204973e-4,14004
Donald,533,2.9604663873200945e-4,14004
Raphael,533,2.9604663873200945e-4,14004
Saul,533,2.9604663873200945e-4,14004
Taylor,532,2.9549120413776555e-4,14004
Ayaan,529,2.938249003550338e-4,14004
Duke,527,2.92714031166546e-4,14004
Ryland,527,2.92714031166546e-4,14004
Tatum,524,2.910477273838142e-4,14004
Ahmed,521,2.8938142360108245e-4,14004
Moshe,521,2.8938142360108245e-4,14004
Edison,519,2.882705544125946e-4,14004
Emmitt,519,2.882705544125946e-4,14004
Cannon,518,2.877151198183507e-4,14004
Alec,516,2.866042506298628e-4,14004
Danny,516,2.866042506298628e-4,14004
Keaton,514,2.85493381441375e-4,14004
Roy,514,2.85493381441375e-4,14004
Conrad,513,2.8493794684713105e-4,14004
Roland,512,2.8438251225288715e-4,14004
Quentin,511,2.8382707765864325e-4,14004
Lewis,506,2.810499046874236e-4,14004
Samson,505,2.804944700931797e-4,14004
Brock,504,2.799390354989358e-4,14004
Kylan,501,2.7827273171620405e-4,14004
Cason,500,2.777172971219601e-4,14004
Ahmad,499,2.771618625277162e-4,14004
Jalen,499,2.771618625277162e-4,14004
Nikolas,497,2.760509933392283e-4,14004
Braylon,496,2.754955587449844e-4,14004
Kamari,496,2.754955587449844e-4,14004
Dennis,493,2.7382925496225266e-4,14004
Callum,492,2.7327382036800875e-4,14004
Justice,491,2.7271838577376485e-4,14004
Soren,491,2.7271838577376485e-4,14004
Rayan,489,2.71607516585277e-4,14004
Aarav,488,2.710520819910331e-4,14004
Gerardo,488,2.710520819910331e-4,14004
Ares,486,2.699412128025452e-4,14004
Brendan,485,2.693857782083013e-4,14004
Jamari,485,2.693857782083013e-4,14004
Kaison,485,2.693857782083013e-4,14004
Yusuf,485,2.693857782083013e-4,14004
Issac,484,2.6883034361405736e-4,14004
Jasiah,484,2.6883034361405736e-4,14004
Callen,482,2.6771947442556955e-4,14004
Forrest,480,2.666086052370817e-4,14004
Makai,480,2.666086052370817e-4,14004
Crew,478,2.654977360485939e-4,14004
Kobe,478,2.654977360485939e-4,14004
Bo,477,2.649423014543499e-4,14004
Julien,477,2.649423014543499e-4,14004
Mathew,474,2.6327599767161816e-4,14004
Braden,473,2.6272056307737426e-4,14004
Johan,473,2.6272056307737426e-4,14004
Marvin,473,2.6272056307737426e-4,14004
Zaid,473,2.6272056307737426e-4,14004
Stetson,467,2.593879555119107e-4,14004
Casey,466,2.588325209176668e-4,14004
Ty,466,2.588325209176668e-4,14004
Ariel,465,2.582770863234229e-4,14004
Tony,465,2.582770863234229e-4,14004
Zain,465,2.582770863234229e-4,14004
Callan,464,2.5772165172917896e-4,14004
Cullen,462,2.5661078254069115e-4,14004
Sincere,461,2.560553479464472e-4,14004
Uriah,461,2.560553479464472e-4,14004
Dillon,459,2.549444787579594e-4,14004
Kannon,458,2.543890441637155e-4,14004
Colby,457,2.538336095694715e-4,14004
Axton,456,2.532781749752276e-4,14004
Cassius,456,2.532781749752276e-4,14004
Quinton,456,2.532781749752276e-4,14004
Mekhi,454,2.5216730578673976e-4,14004
Reece,453,2.5161187119249586e-4,14004
Alessandro,452,2.5105643659825195e-4,14004
Jerry,451,2.50501002004008e-4,14004
Mauricio,451,2.50501002004008e-4,14004
Sam,451,2.50501002004008e-4,14004
Trey,447,2.482792636270323e-4,14004
Mohammad,444,2.4661295984430056e-4,14004
Alberto,442,2.4550209065581275e-4,14004
Gustavo,442,2.4550209065581275e-4,14004
Arturo,441,2.449466560615688e-4,14004
Fletcher,441,2.449466560615688e-4,14004
Marcelo,440,2.443912214673249e-4,14004
Abdiel,439,2.4383578687308096e-4,14004
Hamza,438,2.4328035227883706e-4,14004
Alfredo,437,2.4272491768459313e-4,14004
Chris,437,2.4272491768459313e-4,14004
Finnley,436,2.4216948309034922e-4,14004
Curtis,435,2.416140484961053e-4,14004
Kellan,434,2.4105861390186136e-4,14004
Quincy,431,2.3939231011912962e-4,14004
Kase,430,2.388368755248857e-4,14004
Harry,427,2.3717057174215393e-4,14004
Kyree,426,2.3661513714791002e-4,14004
Wilson,426,2.3661513714791002e-4,14004
Cayson,424,2.3550426795942216e-4,14004
Hezekiah,424,2.3550426795942216e-4,14004
Kohen,424,2.3550426795942216e-4,14004
Neil,424,2.3550426795942216e-4,14004
Mohammed,423,2.3494883336517826e-4,14004
Raylan,423,2.3494883336517826e-4,14004
Kaysen,420,2.332825295824465e-4,14004
Lucca,420,2.332825295824465e-4,14004
Sylas,417,2.3161622579971473e-4,14004
Mack,416,2.310607912054708e-4,14004
Leonard,415,2.305053566112269e-4,14004
Lionel,415,2.305053566112269e-4,14004
Ford,413,2.2939448742273906e-4,14004
Roger,411,2.282836182342512e-4,14004
Rex,410,2.277281836400073e-4,14004
Alden,405,2.249510106687877e-4,14004
Boston,405,2.249510106687877e-4,14004
Colson,405,2.249510106687877e-4,14004
Briggs,403,2.2384014148029986e-4,14004
Zeke,403,2.2384014148029986e-4,14004
Dariel,401,2.22729272291812e-4,14004
Kingsley,400,2.221738376975681e-4,14004
Valentino,396,2.199520993205924e-4,14004
Jamir,395,2.193966647263485e-4,14004
Salvador,394,2.1884123013210456e-4,14004
Vihaan,394,2.1884123013210456e-4,14004
Mitchell,392,2.1773036094361673e-4,14004
Lance,391,2.171749263493728e-4,14004
Lucian,391,2.171749263493728e-4,14004
Darren,390,2.166194917551289e-4,14004
Jimmy,390,2.166194917551289e-4,14004
Alvin,388,2.1550862256664103e-4,14004
Amos,385,2.138423187839093e-4,14004
Tripp,385,2.138423187839093e-4,14004
Zaire,385,2.138423187839093e-4,14004
Layton,382,2.1217601500117753e-4,14004
Reese,381,2.116205804069336e-4,14004
Casen,380,2.110651458126897e-4,14004
Colten,380,2.110651458126897e-4,14004
Brennan,379,2.1050971121844576e-4,14004
Korbin,379,2.1050971121844576e-4,14004
Sonny,379,2.1050971121844576e-4,14004
Bruno,378,2.0995427662420183e-4,14004
Orlando,378,2.0995427662420183e-4,14004
Devon,377,2.0939884202995793e-4,14004
